close,high,low,open,time,volume
2412.05,2412.95,2410.55,2410.55,1778068020,1656
2410.0,2410.0,2409.1,2410.0,1778067960,1832
2409.95,2409.95,2406.1,2408.55,1778067900,730
2408.55,2409.75,2408.15,2409.75,1778067840,1623
2409.75,2410.0,2408.0,2408.5,1778067780,754
2407.45,2411.35,2407.45,2410.45,1778067720,2834
2410.3,2414.65,2409.0,2414.65,1778067660,3006
2414.5,2416.85,2414.5,2416.0,1778067600,2079
2416.0,2416.3,2415.15,2415.5,1778067540,1319
2415.6,2416.55,2415.6,2416.55,1778067480,941
2415.5,2416.7,2415.5,2416.7,1778067420,45
2416.55,2417.0,2415.25,2415.4,1778067360,493
2415.4,2415.4,2415.0,2415.0,1778067300,1183
2415.2,2415.35,2413.5,2413.5,1778067240,6927
2414.5,2414.55,2412.75,2413.2,1778067180,5740
2414.2,2414.2,2413.6,2413.6,1778067120,408
2413.65,2413.7,2412.95,2412.95,1778067060,480
2413.25,2414.1,2412.85,2414.0,1778067000,1166
2414.45,2414.6,2413.4,2413.4,1778066940,1412
2414.3,2414.85,2414.0,2414.65,1778066880,2398
2413.0,2414.25,2410.1,2414.25,1778066820,5905
2415.2,2415.5,2415.1,2415.3,1778066760,1114
2416.05,2419.05,2416.05,2417.7,1778066700,1221
2418.15,2419.4,2417.65,2418.95,1778066640,3095
2419.3,2422.4,2418.6,2422.4,1778066580,1741
2422.5,2422.5,2419.35,2419.5,1778066520,13395
2419.1,2419.1,2417.2,2418.15,1778066460,3571
2418.6,2419.1,2416.0,2416.0,1778066400,1439
2416.0,2416.7,2415.65,2415.65,1778066340,621
2415.5,2420.6,2415.5,2418.15,1778066280,9983
2418.5,2418.5,2413.9,2414.75,1778066220,15784
2415.0,2416.4,2414.8,2415.3,1778066160,3281
2415.0,2415.0,2411.95,2412.4,1778066100,3704
2411.6,2411.65,2410.8,2411.65,1778066040,3747
2412.25,2412.75,2411.95,2411.95,1778065980,2047
2411.7,2412.3,2411.6,2412.3,1778065920,1071
2412.0,2412.0,2410.3,2410.3,1778065860,234
2409.95,2409.95,2408.95,2408.95,1778065800,1207
2408.85,2408.85,2408.05,2408.45,1778065740,153
2408.55,2408.55,2407.8,2407.8,1778065680,837
2408.8,2410.4,2408.8,2410.25,1778065620,2151
2410.15,2411.55,2410.15,2411.45,1778065560,511
2411.05,2411.6,2411.05,2411.45,1778065500,82
2410.15,2410.85,2409.8,2410.2,1778065440,954
2409.2,2409.2,2408.6,2408.9,1778065380,285
2410.05,2410.05,2408.75,2410.0,1778065320,1400
2410.0,2410.0,2407.5,2407.7,1778065260,741
2407.65,2408.9,2405.75,2406.95,1778065200,1834
2408.7,2409.75,2408.65,2409.75,1778065140,640
2410.1,2411.1,2410.1,2411.1,1778065080,1494
2411.3,2411.3,2410.2,2410.2,1778065020,250
2410.4,2412.55,2410.4,2412.0,1778064960,3015
2411.95,2411.95,2410.6,2411.55,1778064900,3340
2410.95,2412.75,2410.65,2411.45,1778064840,2413
2411.0,2411.0,2410.5,2410.5,1778064780,1452
2408.5,2408.8,2407.25,2407.6,1778064720,2173
2407.65,2408.65,2407.6,2408.3,1778064660,2375
2408.5,2408.8,2406.2,2407.55,1778064600,1328
2406.3,2409.95,2402.1,2409.95,1778064540,10612
2410.75,2410.75,2409.95,2410.1,1778064480,886
2409.85,2410.2,2409.65,2409.8,1778064420,998
2409.95,2409.95,2409.25,2409.25,1778064360,380
2409.4,2409.4,2407.4,2407.6,1778064300,1709
2408.15,2410.35,2407.75,2409.5,1778064240,391
2410.5,2412.65,2410.5,2412.25,1778064180,423
2412.2,2412.3,2410.9,2410.9,1778064120,62
2411.95,2412.8,2411.9,2412.25,1778064060,999
2412.05,2412.05,2411.25,2411.25,1778064000,919
2411.35,2412.45,2411.3,2411.9,1778063940,5285
2411.6,2411.6,2407.85,2410.5,1778063880,5866
2406.75,2409.2,2406.75,2409.1,1778063820,1030
2409.6,2411.6,2409.35,2411.6,1778063760,116
2411.6,2412.9,2410.55,2410.55,1778063700,3532
2410.0,2410.4,2409.9,2409.95,1778063640,755
2408.75,2409.0,2408.65,2408.65,1778063580,155
2408.6,2409.55,2408.35,2409.55,1778063520,997
2409.6,2410.4,2409.2,2409.2,1778063460,1256
2409.65,2410.0,2409.0,2410.0,1778063400,7099
2409.5,2409.5,2407.3,2408.35,1778063340,6865
2408.7,2409.65,2408.05,2409.65,1778063280,1706
2409.8,2410.05,2409.8,2410.05,1778063220,66
2410.15,2410.15,2409.25,2409.95,1778063160,1801
2411.0,2411.0,2409.35,2409.8,1778063100,1002
2409.55,2410.35,2409.55,2409.85,1778063040,221
2410.3,2411.25,2410.3,2410.95,1778062980,416
2410.0,2410.0,2409.95,2409.95,1778062920,47
2410.6,2412.4,2410.6,2411.95,1778062860,4374
2411.5,2412.3,2410.85,2411.0,1778062800,1310
2410.95,2411.25,2410.95,2411.25,1778062740,1769
2410.4,2411.0,2410.4,2411.0,1778062680,1195
2410.45,2410.9,2410.0,2410.1,1778062620,551
2410.4,2410.4,2408.5,2408.5,1778062560,1756
2409.6,2410.45,2409.6,2410.0,1778062500,533
2410.05,2412.8,2410.0,2412.8,1778062440,7319
2411.05,2411.2,2410.7,2410.7,1778062380,2560
2409.5,2410.0,2409.05,2409.3,1778062320,1225
2409.95,2411.2,2409.85,2409.85,1778062260,487
2409.6,2409.65,2408.45,2408.45,1778062200,418
2407.25,2407.25,2405.7,2405.95,1778062140,599
2405.55,2407.6,2405.55,2407.6,1778062080,1620
2407.7,2407.85,2406.75,2407.85,1778062020,1656
2407.6,2407.6,2405.05,2405.2,1778061960,680
2404.65,2408.7,2404.65,2408.7,1778061900,2935
2409.45,2410.4,2409.45,2409.55,1778061840,943
2409.4,2409.9,2409.15,2409.35,1778061780,566
2409.85,2412.0,2409.1,2411.6,1778061720,5851
2409.95,2410.85,2409.9,2410.35,1778061660,528
2410.1,2412.65,2409.95,2412.0,1778061600,991
2410.5,2411.0,2410.1,2410.9,1778061540,1907
2410.55,2410.55,2410.05,2410.4,1778061480,744
2409.95,2410.3,2409.35,2410.3,1778061420,764
2410.35,2411.25,2410.3,2411.25,1778061360,622
2409.25,2411.2,2407.0,2410.95,1778061300,1866
2409.7,2409.85,2407.05,2409.35,1778061240,2346
2409.8,2409.8,2409.25,2409.35,1778061180,1330
2409.75,2410.0,2409.0,2410.0,1778061120,1227
2408.4,2408.4,2407.1,2407.4,1778061060,2155
2407.15,2409.65,2405.95,2409.65,1778061000,4758
2409.65,2409.65,2405.8,2406.25,1778060940,778
2406.0,2406.9,2403.85,2406.9,1778060880,5485
2407.8,2409.5,2407.0,2407.05,1778060820,1009
2407.35,2411.55,2407.35,2411.2,1778060760,2089
2411.05,2416.2,2410.65,2416.2,1778060700,4803
2417.15,2417.2,2411.5,2411.5,1778060640,2557
2411.1,2412.35,2407.35,2411.6,1778060580,6202
2411.45,2416.95,2411.45,2415.0,1778060520,15242
2414.35,2414.8,2410.65,2412.3,1778060460,4906
2412.65,2413.6,2405.8,2408.15,1778060400,14806
2408.3,2409.65,2404.3,2404.3,1778060340,25311
2404.95,2405.2,2399.4,2399.4,1778060280,8747
2398.65,2401.95,2398.65,2399.0,1778060220,1014
2397.45,2397.45,2396.4,2396.4,1778060160,155
2397.8,2398.0,2397.8,2398.0,1778060100,69
2396.95,2398.05,2396.6,2397.15,1778060040,2314
2396.95,2397.75,2393.05,2393.05,1778059980,7934
2393.15,2404.85,2390.25,2390.25,1778059920,33737
2389.9,2389.9,2389.15,2389.5,1778059860,78
2389.7,2389.7,2388.45,2388.6,1778059800,1284
2389.1,2389.1,2388.45,2388.45,1778059740,107
2387.6,2388.45,2386.35,2386.35,1778059680,2206
2386.3,2386.3,2385.95,2385.95,1778059620,145
2385.45,2385.45,2385.3,2385.3,1778059560,62
2385.05,2385.45,2384.3,2385.45,1778059500,1486
2385.15,2385.15,2383.05,2383.5,1778059440,952
2384.4,2385.25,2383.95,2384.45,1778059380,2514
2385.0,2388.85,2384.95,2388.05,1778059320,2736
2388.15,2390.0,2388.15,2390.0,1778059260,1724
2389.8,2390.2,2389.2,2390.1,1778059200,498
2391.15,2391.15,2390.4,2390.4,1778059140,1025
2390.25,2390.5,2390.2,2390.5,1778059080,853
2392.1,2392.1,2391.65,2391.95,1778059020,3298
2392.05,2392.45,2391.6,2392.0,1778058960,2193
2390.7,2390.8,2390.1,2390.35,1778058900,1369
2390.5,2392.5,2390.4,2392.5,1778058840,1165
2393.15,2394.6,2393.15,2394.6,1778058780,426
2394.9,2395.2,2394.2,2395.0,1778058720,302
2395.6,2395.6,2393.95,2393.95,1778058660,2423
2393.2,2393.2,2391.7,2391.7,1778058600,1693
2391.05,2391.85,2391.05,2391.75,1778058540,1185
2392.45,2394.3,2392.45,2394.05,1778058480,1409
2393.25,2394.75,2390.2,2390.35,1778058420,2346
2389.5,2389.5,2389.25,2389.25,1778058360,200
2390.5,2390.5,2387.85,2389.1,1778058300,1125
2390.05,2390.8,2389.65,2390.8,1778058240,252
2390.85,2391.0,2390.55,2390.8,1778058180,2277
2391.4,2391.4,2391.4,2391.4,1778058120,20
2390.95,2392.3,2389.3,2392.3,1778058060,9012
2392.1,2394.65,2392.1,2393.75,1778058000,2290
2393.15,2393.15,2390.85,2392.0,1778057940,1231
2391.7,2391.75,2390.85,2390.85,1778057880,1205
2390.65,2393.6,2389.85,2393.5,1778057820,3243
2393.2,2395.5,2392.55,2393.9,1778057760,2408
2394.8,2395.0,2389.3,2389.3,1778057700,25298
2390.0,2391.2,2387.3,2387.3,1778057640,2650
2386.85,2390.0,2386.4,2388.4,1778057580,7963
2388.15,2389.05,2387.3,2387.9,1778057520,5476
2385.85,2387.3,2385.3,2386.0,1778057460,1443
2384.75,2387.9,2379.0,2379.0,1778057400,11636
2379.4,2379.65,2379.15,2379.45,1778057340,1457
2379.05,2379.75,2379.05,2379.75,1778057280,608
2380.95,2381.3,2380.0,2380.0,1778057220,473
2380.65,2381.3,2380.65,2381.25,1778057160,9255
2380.8,2382.0,2380.8,2382.0,1778057100,354
2381.15,2381.15,2381.15,2381.15,1778057040,96
2382.0,2382.65,2382.0,2382.25,1778056980,130
2381.95,2381.95,2380.35,2380.55,1778056920,921
2379.7,2380.0,2379.2,2379.2,1778056860,1404
2379.15,2379.75,2378.85,2379.75,1778056800,673
2379.8,2380.3,2378.45,2380.05,1778056740,8493
2381.0,2382.7,2381.0,2381.95,1778056680,823
2384.0,2384.0,2383.25,2383.45,1778056620,293
2383.1,2384.45,2382.35,2383.75,1778056560,1189
2383.2,2383.6,2381.95,2381.95,1778056500,260
2381.3,2385.4,2381.15,2382.75,1778056440,7489
2383.35,2383.65,2378.0,2379.8,1778056380,13779
2379.7,2380.75,2377.5,2377.5,1778056320,14851
2377.45,2377.85,2377.35,2377.75,1778056260,611
2377.2,2377.4,2376.4,2376.4,1778056200,3079
2376.65,2376.65,2375.8,2375.8,1778056140,467
2375.1,2375.1,2375.1,2375.1,1778056080,16
2375.8,2375.8,2375.2,2375.2,1778056020,958
2375.3,2375.3,2374.8,2374.9,1778055960,4464
2374.65,2375.35,2374.65,2375.35,1778055900,741
2376.45,2376.45,2376.0,2376.0,1778055840,376
2375.3,2375.3,2374.55,2374.85,1778055780,2671
2374.35,2374.4,2373.95,2374.2,1778055720,3519
2374.8,2374.8,2374.35,2374.35,1778055660,1607
2374.55,2375.1,2374.45,2374.45,1778055600,5460
2374.95,2374.95,2374.75,2374.75,1778055540,567
2375.2,2375.2,2374.65,2374.85,1778055480,426
2375.1,2375.1,2374.5,2374.75,1778055420,319
2374.4,2374.95,2374.4,2374.5,1778055360,289
2375.25,2375.65,2374.85,2374.85,1778055300,1549
2375.6,2375.8,2375.25,2375.75,1778055240,5350
2375.75,2375.75,2374.5,2374.5,1778055180,652
2373.05,2374.9,2373.05,2374.9,1778055120,664
2375.1,2375.95,2375.1,2375.95,1778055060,449
2375.4,2376.95,2375.4,2375.95,1778055000,262
2374.9,2374.95,2374.9,2374.95,1778054940,83
2376.3,2377.7,2375.95,2376.1,1778054880,2739
2376.4,2377.0,2375.95,2376.85,1778054820,1927
2375.55,2376.55,2375.55,2376.15,1778054760,1764
2377.1,2377.1,2374.5,2374.5,1778054700,2698
2375.05,2375.05,2373.75,2374.0,1778054640,121
2374.3,2375.65,2373.5,2373.5,1778054580,3757
2372.65,2372.65,2371.0,2371.0,1778054520,323
2370.4,2370.4,2367.9,2368.75,1778054460,2101
2369.05,2369.9,2369.05,2369.7,1778054400,954
2369.55,2370.05,2369.55,2369.85,1778054340,455
2370.2,2370.65,2370.1,2370.45,1778054280,5205
2369.8,2369.8,2369.35,2369.4,1778054220,786
2368.7,2369.2,2368.7,2369.2,1778054160,258
2370.0,2370.0,2370.0,2370.0,1778054100,562
2369.8,2369.8,2369.75,2369.75,1778054040,148
2369.85,2369.85,2369.05,2369.5,1778053980,1605
2370.0,2370.9,2370.0,2370.9,1778053920,228
2370.85,2371.1,2370.3,2370.45,1778053860,630
2370.7,2371.4,2370.7,2371.4,1778053800,522
2369.3,2371.9,2369.3,2370.75,1778053740,1753
2371.3,2371.3,2371.3,2371.3,1778053680,0
2371.3,2371.75,2371.3,2371.75,1778053620,845
2371.2,2372.3,2370.75,2370.75,1778053560,494
2370.45,2371.05,2370.45,2371.0,1778053500,780
2370.55,2370.55,2369.6,2369.6,1778053440,101
2369.35,2369.35,2368.95,2369.0,1778053380,600
2369.15,2370.25,2369.15,2370.25,1778053320,2723
2370.2,2370.2,2369.75,2370.0,1778053260,1315
2370.45,2371.0,2369.9,2371.0,1778053200,1810
2370.9,2370.95,2370.7,2370.7,1778053140,197
2371.05,2371.05,2369.35,2369.35,1778053080,1754
2369.5,2369.9,2368.75,2369.9,1778053020,1956
2369.85,2370.55,2369.8,2370.55,1778052960,2471
2370.75,2370.95,2370.2,2370.2,1778052900,725
2370.35,2370.95,2370.35,2370.6,1778052840,1271
2370.55,2371.0,2370.55,2371.0,1778052780,80
2371.8,2371.8,2371.6,2371.6,1778052720,191
2371.25,2372.3,2369.8,2372.3,1778052660,1258
2372.25,2372.7,2371.85,2372.6,1778052600,305
2373.45,2373.45,2372.8,2372.95,1778052540,582
2372.1,2372.55,2372.1,2372.55,1778052480,550
2373.25,2374.0,2372.9,2373.95,1778052420,2007
2373.6,2373.6,2372.7,2373.0,1778052360,2345
2372.65,2372.65,2371.95,2371.95,1778052300,1015
2371.2,2371.3,2370.95,2371.0,1778052240,28
2371.8,2372.9,2371.8,2372.9,1778052180,429
2373.45,2373.45,2371.0,2371.0,1778052120,6642
2369.35,2369.35,2369.35,2369.35,1778052060,1
2369.65,2370.0,2367.8,2370.0,1778052000,2674
2370.0,2370.0,2369.35,2369.35,1778051940,1391
2370.0,2370.0,2369.9,2370.0,1778051880,1198
2368.1,2368.1,2368.1,2368.1,1778051820,68
2369.35,2370.45,2369.35,2370.45,1778051760,292
2370.3,2370.3,2369.7,2369.7,1778051700,330
2368.85,2370.25,2368.85,2370.25,1778051640,1849
2370.05,2371.2,2370.05,2371.2,1778051580,11298
2371.2,2372.7,2371.2,2372.25,1778051520,3876
2372.0,2372.55,2371.3,2371.4,1778051460,5227
2370.4,2370.4,2370.25,2370.4,1778051400,537
2370.55,2370.6,2369.8,2369.8,1778051340,704
2369.6,2369.6,2369.0,2369.0,1778051280,235
2367.8,2367.8,2367.3,2367.3,1778051220,1211
2367.7,2367.7,2367.7,2367.7,1778051160,5
2368.7,2368.75,2368.0,2368.35,1778051100,241
2369.2,2370.0,2369.2,2369.5,1778051040,5294
2369.25,2370.35,2369.2,2369.4,1778050980,17
2368.4,2369.3,2368.4,2369.3,1778050920,156
2369.15,2369.45,2369.15,2369.25,1778050860,1012
2369.15,2369.75,2369.15,2369.5,1778050800,1142
2369.1,2370.0,2369.1,2369.7,1778050740,1655
2368.9,2368.9,2368.4,2368.5,1778050680,1116
2368.15,2368.15,2368.15,2368.15,1778050620,127
2367.55,2367.55,2367.0,2367.0,1778050560,47
2366.9,2367.95,2366.9,2367.95,1778050500,863
2368.0,2368.1,2366.95,2367.5,1778050440,476
2368.25,2368.25,2367.55,2367.7,1778050380,977
2366.95,2367.85,2365.95,2367.25,1778050320,2382
2367.45,2368.05,2366.5,2367.85,1778050260,1393
2368.35,2368.85,2368.35,2368.85,1778050200,70
2369.1,2369.1,2368.95,2368.95,1778050140,517
2370.0,2370.0,2368.2,2368.2,1778050080,1377
2368.6,2368.6,2367.95,2368.05,1778050020,2389
2367.2,2367.55,2367.2,2367.55,1778049960,1753
2368.1,2369.9,2368.05,2368.85,1778049900,2606
2368.65,2369.0,2368.05,2368.05,1778049840,3503
2368.4,2368.4,2367.6,2367.6,1778049780,806
2367.9,2367.9,2367.05,2367.05,1778049720,55
2368.45,2369.0,2367.35,2367.9,1778049660,4313
2367.2,2367.75,2366.1,2366.1,1778049600,2775
2366.05,2366.2,2366.05,2366.2,1778049540,100
2367.4,2367.4,2366.9,2366.9,1778049480,1296
2366.7,2366.7,2366.7,2366.7,1778049420,250
2365.4,2366.25,2365.4,2365.7,1778049360,1518
2365.75,2365.75,2365.0,2365.0,1778049300,1294
2364.45,2364.45,2364.4,2364.4,1778049240,467
2365.0,2365.9,2365.0,2365.9,1778049180,322
2364.95,2364.95,2364.15,2364.15,1778049120,677
2364.1,2364.5,2364.1,2364.3,1778049060,318
2363.75,2363.95,2363.75,2363.95,1778049000,5945
2363.75,2365.0,2363.75,2364.45,1778048940,1873
2364.45,2364.45,2363.75,2364.0,1778048880,2447
2363.3,2363.3,2361.2,2361.2,1778048820,2561
2361.0,2361.0,2361.0,2361.0,1778048760,200
2360.35,2360.35,2360.35,2360.35,1778048700,100
2361.5,2361.65,2361.45,2361.45,1778048640,88
2360.45,2360.45,2360.35,2360.35,1778048580,1180
2359.55,2360.7,2359.2,2360.7,1778048520,2955
2360.75,2360.75,2360.05,2360.5,1778048460,1660
2360.5,2360.6,2359.9,2359.9,1778048400,175
2360.45,2360.45,2359.55,2359.55,1778048340,725
2359.35,2359.9,2359.25,2359.75,1778048280,1878
2359.95,2360.3,2359.65,2360.3,1778048220,280
2360.35,2361.5,2360.35,2361.45,1778048160,1163
2360.95,2361.8,2360.95,2361.8,1778048100,1080
2361.9,2362.0,2361.75,2361.95,1778048040,653
2362.2,2362.25,2361.4,2361.4,1778047980,111
2361.85,2362.0,2361.4,2361.45,1778047920,1360
2361.55,2361.6,2360.5,2361.0,1778047860,2551
2361.2,2361.2,2360.0,2361.15,1778047800,3871
2361.2,2361.25,2360.9,2361.2,1778047740,2196
2361.4,2361.95,2361.4,2361.95,1778047680,32
2361.35,2362.35,2360.95,2362.2,1778047620,3837
2363.6,2364.65,2363.6,2364.55,1778047560,614
2365.0,2365.4,2364.65,2364.85,1778047500,1054
2364.4,2364.4,2364.35,2364.35,1778047440,779
2364.3,2364.9,2363.8,2363.8,1778047380,222
2363.5,2363.9,2363.5,2363.75,1778047320,713
2364.55,2365.05,2364.3,2364.95,1778047260,436
2364.5,2364.5,2363.65,2363.7,1778047200,4489
2363.7,2363.9,2363.65,2363.7,1778047140,525
2363.0,2363.0,2362.95,2363.0,1778047080,528
2363.0,2363.0,2362.9,2362.9,1778047020,103
2362.55,2362.8,2361.75,2361.75,1778046960,2322
2361.4,2361.4,2360.6,2360.6,1778046900,1033
2360.7,2361.2,2360.7,2361.2,1778046840,782
2360.7,2361.0,2360.05,2360.5,1778046780,2809
2360.55,2360.55,2360.0,2360.5,1778046720,293
2360.75,2361.35,2360.5,2361.25,1778046660,756
2362.75,2362.75,2362.3,2362.35,1778046600,1490
2362.0,2362.35,2361.2,2361.2,1778046540,601
2361.4,2361.95,2360.9,2361.65,1778046480,2234
2361.2,2361.35,2360.3,2360.3,1778046420,2888
2360.05,2360.35,2359.85,2360.0,1778046360,2391
2359.85,2359.85,2358.75,2359.05,1778046300,2284
2358.35,2359.7,2358.35,2359.7,1778046240,525
2358.85,2359.35,2358.85,2359.35,1778046180,2744
2357.7,2358.6,2357.55,2357.55,1778046120,1422
2357.55,2357.55,2355.75,2355.75,1778046060,1114
2355.3,2355.3,2353.65,2353.75,1778046000,2465
2353.45,2358.0,2352.95,2358.0,1778045940,4803
2357.45,2357.45,2357.05,2357.3,1778045880,2705
2357.9,2357.9,2356.05,2356.55,1778045820,1071
2358.0,2358.55,2352.05,2357.2,1778045760,5230
2357.85,2362.0,2351.1,2362.0,1778045700,8513
2362.5,2363.1,2362.15,2363.05,1778045640,896
2362.4,2363.15,2362.2,2362.2,1778045580,299
2363.3,2363.55,2363.15,2363.15,1778045520,903
2363.5,2364.0,2363.45,2363.9,1778045460,296
2363.95,2364.0,2363.3,2363.75,1778045400,770
2364.0,2364.0,2363.45,2363.45,1778045340,56
2363.1,2363.1,2362.9,2362.9,1778045280,698
2362.9,2362.9,2362.85,2362.85,1778045220,110
2362.75,2364.0,2362.75,2364.0,1778045160,525
2363.5,2364.45,2363.5,2363.85,1778045100,473
2362.95,2362.95,2362.95,2362.95,1778045040,0
2362.95,2362.95,2362.95,2362.95,1778044980,0
2362.95,2362.95,2362.4,2362.4,1778044920,671
2360.1,2362.4,2360.1,2362.4,1778044860,754
2363.05,2364.0,2363.05,2364.0,1778044800,739
2363.95,2364.0,2363.75,2363.9,1778044740,273
2364.0,2364.0,2364.0,2364.0,1778044680,136
2364.15,2364.15,2363.6,2363.6,1778044620,168
2362.85,2362.95,2361.85,2362.05,1778044560,2107
2361.9,2362.55,2361.9,2362.55,1778044500,475
2362.35,2362.55,2362.35,2362.55,1778044440,445
2362.7,2362.7,2362.25,2362.25,1778044380,127
2360.95,2361.7,2360.95,2361.7,1778044320,811
2361.55,2362.05,2361.45,2362.05,1778044260,561
2362.7,2363.55,2362.7,2363.15,1778044200,1127
2363.05,2363.05,2362.8,2362.8,1778044140,358
2363.0,2363.0,2363.0,2363.0,1778044080,110
2363.15,2363.15,2363.15,2363.15,1778044020,50
2363.6,2365.25,2363.6,2365.25,1778043960,163
2365.35,2365.35,2364.9,2364.9,1778043900,404
2364.65,2364.7,2363.65,2363.65,1778043840,396
2363.45,2363.45,2359.2,2363.15,1778043780,2417
2363.25,2365.15,2363.25,2364.9,1778043720,140
2365.4,2365.4,2364.6,2365.15,1778043660,1210
2364.3,2365.35,2364.3,2364.75,1778043600,672
2364.7,2365.15,2364.7,2364.75,1778043540,205
2365.0,2365.15,2363.75,2363.9,1778043480,652
2363.9,2365.55,2363.9,2365.15,1778043420,1791
2364.75,2365.75,2364.5,2364.8,1778043360,373
2365.05,2365.75,2365.05,2365.75,1778043300,855
2365.7,2365.7,2365.2,2365.65,1778043240,63
2365.25,2365.25,2363.2,2363.2,1778043180,2444
2361.4,2365.1,2360.0,2363.5,1778043120,6046
2363.75,2371.6,2363.75,2371.4,1778043060,6273
2370.9,2371.9,2370.9,2371.9,1778043000,1374
2371.75,2371.75,2371.45,2371.45,1778042940,535
2372.05,2372.35,2371.45,2371.45,1778042880,2215
2371.15,2371.15,2369.55,2369.55,1778042820,290
2369.55,2369.55,2367.3,2368.85,1778042760,3068
2370.5,2370.5,2370.1,2370.1,1778042700,3712
2369.9,2370.35,2369.45,2369.45,1778042640,979
2369.3,2369.3,2368.95,2369.1,1778042580,1283
2367.7,2367.7,2367.7,2367.7,1778042520,10
2367.95,2367.95,2367.75,2367.9,1778042460,23
2368.5,2368.5,2368.5,2368.5,1778042400,11
2367.85,2369.05,2367.85,2369.05,1778042340,41
2368.7,2369.35,2368.7,2369.35,1778042280,320
2368.45,2369.25,2368.35,2368.35,1778042220,89
2369.1,2369.1,2368.45,2368.45,1778042160,20
2369.3,2369.45,2369.3,2369.45,1778042100,84
2369.55,2370.8,2369.55,2370.8,1778042040,408
2371.15,2371.15,2370.45,2370.8,1778041980,608
2369.95,2370.7,2369.95,2370.7,1778041920,112
2369.95,2369.95,2369.25,2369.25,1778041860,1376
2369.0,2371.65,2367.9,2371.6,1778041800,2792
2371.5,2372.4,2371.25,2372.1,1778041740,585
2371.95,2372.6,2371.95,2372.6,1778041680,355
2374.9,2374.9,2373.15,2373.15,1778041620,605
2372.9,2373.75,2372.8,2373.55,1778041560,1156
2373.0,2374.0,2372.85,2374.0,1778041500,967
2373.65,2373.65,2373.6,2373.6,1778041440,770
2373.85,2373.85,2373.4,2373.4,1778041380,251
2373.5,2375.45,2373.5,2375.45,1778041320,629
2374.75,2375.15,2373.95,2374.95,1778041260,2183
2374.55,2374.55,2374.1,2374.55,1778041200,867
2375.1,2375.1,2375.1,2375.1,1778041140,0
2375.1,2375.65,2375.1,2375.65,1778041080,300
2375.35,2375.5,2375.3,2375.3,1778041020,211
2376.45,2376.45,2373.65,2375.9,1778040960,1601
2375.3,2376.65,2375.3,2375.95,1778040900,379
2375.95,2375.95,2375.95,2375.95,1778040840,0
2375.95,2376.2,2375.95,2376.2,1778040780,7
2377.1,2377.1,2377.1,2377.1,1778040720,1
2376.9,2377.3,2376.7,2376.7,1778040660,1356
2376.75,2376.85,2376.6,2376.85,1778040600,2062
2377.25,2377.25,2376.15,2376.15,1778040540,204
2376.85,2376.85,2376.85,2376.85,1778040480,276
2376.45,2378.1,2376.45,2378.1,1778040420,2773
2377.7,2377.7,2376.55,2376.55,1778040360,2694
2374.6,2374.6,2374.6,2374.6,1778040300,0
2374.6,2374.6,2373.7,2373.7,1778040240,1025
2373.65,2373.8,2370.15,2373.8,1778040180,1973
2375.25,2375.25,2375.0,2375.15,1778040120,325
2374.85,2374.85,2374.85,2374.85,1778040060,100
2375.55,2375.55,2375.45,2375.45,1778040000,170
2375.35,2375.8,2375.05,2375.8,1778039940,2028
2375.65,2376.4,2375.65,2376.3,1778039880,345
2375.55,2375.55,2375.55,2375.55,1778039820,2
2375.55,2376.4,2375.55,2375.75,1778039760,1828
2375.7,2375.7,2373.45,2373.45,1778039700,2230
2373.95,2374.6,2373.95,2374.6,1778039640,108
2374.95,2374.95,2374.55,2374.55,1778039580,358
2373.5,2373.5,2373.5,2373.5,1778039520,0
2373.5,2373.5,2373.3,2373.3,1778039460,11
2372.85,2373.9,2372.85,2373.9,1778039400,361
2374.6,2374.85,2374.6,2374.85,1778039340,106
2374.8,2374.8,2374.15,2374.25,1778039280,848
2374.25,2374.85,2373.95,2373.95,1778039220,1114
2374.95,2374.95,2374.95,2374.95,1778039160,0
2374.95,2375.3,2374.95,2375.1,1778039100,498
2373.95,2374.35,2373.95,2374.35,1778039040,753
2374.45,2374.45,2373.95,2373.95,1778038980,1214
2374.75,2374.75,2374.75,2374.75,1778038920,600
2374.2,2374.2,2373.5,2373.5,1778038860,765
2373.9,2376.1,2373.85,2376.1,1778038800,1110
2377.05,2377.3,2377.05,2377.3,1778038740,220
2377.05,2378.4,2377.05,2378.0,1778038680,2397
2377.5,2377.5,2377.2,2377.2,1778038620,378
2377.35,2377.6,2376.75,2377.55,1778038560,1399
2378.35,2378.35,2376.5,2376.9,1778038500,922
2376.7,2376.75,2375.95,2375.95,1778038440,292
2376.1,2377.5,2376.1,2376.7,1778038380,2016
2376.7,2376.8,2376.5,2376.65,1778038320,1325
2376.3,2376.3,2376.0,2376.0,1778038260,325
2375.55,2375.85,2375.05,2375.25,1778038200,264
2375.25,2375.25,2375.25,2375.25,1778038140,20
2374.65,2375.05,2374.35,2374.35,1778038080,411
2374.4,2376.0,2373.8,2376.0,1778038020,1808
2376.55,2379.55,2376.1,2379.55,1778037960,3235
2378.7,2380.05,2374.05,2374.35,1778037900,16023
2374.05,2374.85,2371.05,2371.05,1778037840,6608
2369.55,2370.55,2369.2,2369.2,1778037780,112
2369.75,2369.75,2368.85,2369.0,1778037720,445
2369.4,2369.6,2369.3,2369.6,1778037660,1818
2369.4,2369.55,2368.9,2368.9,1778037600,1737
